cars,type,garage,datetime
341,egress,Main Avenue Garage,2019-01-08 17:00:00
105,egress,Main Avenue Garage,2019-01-08 18:00:00
39,egress,Main Avenue Garage,2019-01-08 19:00:00
29,egress,Main Avenue Garage,2019-01-08 20:00:00
23,egress,Main Avenue Garage,2019-01-08 21:00:00
13,egress,Main Avenue Garage,2019-01-08 22:00:00
5,egress,Main Avenue Garage,2019-01-08 23:00:00
3,egress,Main Avenue Garage,2019-01-09 00:00:00
4,egress,Main Avenue Garage,2019-01-09 01:00:00
5,egress,Main Avenue Garage,2019-01-09 02:00:00
3,egress,Main Avenue Garage,2019-01-09 03:00:00
1,egress,Main Avenue Garage,2019-01-09 04:00:00
11,egress,Main Avenue Garage,2019-01-09 05:00:00
10,egress,Main Avenue Garage,2019-01-09 06:00:00
18,egress,Main Avenue Garage,2019-01-09 07:00:00
30,egress,Main Avenue Garage,2019-01-09 08:00:00
198,egress,Main Avenue Garage,2019-01-09 09:00:00
204,egress,Main Avenue Garage,2019-01-09 10:00:00
184,egress,Main Avenue Garage,2019-01-09 11:00:00
144,egress,Main Avenue Garage,2019-01-09 12:00:00
117,egress,Main Avenue Garage,2019-01-09 13:00:00
98,egress,Main Avenue Garage,2019-01-09 14:00:00
86,egress,Main Avenue Garage,2019-01-09 15:00:00
248,egress,Main Avenue Garage,2019-01-09 16:00:00
416,egress,Main Avenue Garage,2019-01-09 17:00:00
153,egress,Main Avenue Garage,2019-01-09 18:00:00
96,egress,Main Avenue Garage,2019-01-09 19:00:00
99,egress,Main Avenue Garage,2019-01-09 20:00:00
30,egress,Main Avenue Garage,2019-01-09 21:00:00
25,egress,Main Avenue Garage,2019-01-09 22:00:00
2,egress,Main Avenue Garage,2019-01-09 23:00:00
9,egress,Main Avenue Garage,2019-01-10 00:00:00
4,egress,Main Avenue Garage,2019-01-10 01:00:00
4,egress,Main Avenue Garage,2019-01-10 02:00:00
5,egress,Main Avenue Garage,2019-01-10 03:00:00
4,egress,Main Avenue Garage,2019-01-10 04:00:00
8,egress,Main Avenue Garage,2019-01-10 05:00:00
10,egress,Main Avenue Garage,2019-01-10 06:00:00
21,egress,Main Avenue Garage,2019-01-10 07:00:00
41,egress,Main Avenue Garage,2019-01-10 08:00:00
165,egress,Main Avenue Garage,2019-01-10 09:00:00
211,egress,Main Avenue Garage,2019-01-10 10:00:00
212,egress,Main Avenue Garage,2019-01-10 11:00:00
197,egress,Main Avenue Garage,2019-01-10 12:00:00
126,egress,Main Avenue Garage,2019-01-10 13:00:00
103,egress,Main Avenue Garage,2019-01-10 14:00:00
132,egress,Main Avenue Garage,2019-01-10 15:00:00
302,egress,Main Avenue Garage,2019-01-10 16:00:00
348,egress,Main Avenue Garage,2019-01-10 17:00:00
85,egress,Main Avenue Garage,2019-01-10 18:00:00
45,egress,Main Avenue Garage,2019-01-10 19:00:00
77,egress,Main Avenue Garage,2019-01-10 20:00:00
22,egress,Main Avenue Garage,2019-01-10 21:00:00
16,egress,Main Avenue Garage,2019-01-10 22:00:00
5,egress,Main Avenue Garage,2019-01-10 23:00:00
5,egress,Main Avenue Garage,2019-01-11 00:00:00
1,egress,Main Avenue Garage,2019-01-11 01:00:00
4,egress,Main Avenue Garage,2019-01-11 02:00:00
4,egress,Main Avenue Garage,2019-01-11 03:00:00
1,egress,Main Avenue Garage,2019-01-11 04:00:00
6,egress,Main Avenue Garage,2019-01-11 05:00:00
5,egress,Main Avenue Garage,2019-01-11 06:00:00
9,egress,Main Avenue Garage,2019-01-11 07:00:00
33,egress,Main Avenue Garage,2019-01-11 08:00:00
127,egress,Main Avenue Garage,2019-01-11 09:00:00
134,egress,Main Avenue Garage,2019-01-11 10:00:00
172,egress,Main Avenue Garage,2019-01-11 11:00:00
145,egress,Main Avenue Garage,2019-01-11 12:00:00
70,egress,Main Avenue Garage,2019-01-11 13:00:00
70,egress,Main Avenue Garage,2019-01-11 14:00:00
84,egress,Main Avenue Garage,2019-01-11 15:00:00
174,egress,Main Avenue Garage,2019-01-11 16:00:00
238,egress,Main Avenue Garage,2019-01-11 17:00:00
73,egress,Main Avenue Garage,2019-01-11 18:00:00
41,egress,Main Avenue Garage,2019-01-11 19:00:00
29,egress,Main Avenue Garage,2019-01-11 20:00:00
30,egress,Main Avenue Garage,2019-01-11 21:00:00
25,egress,Main Avenue Garage,2019-01-11 22:00:00
33,egress,Main Avenue Garage,2019-01-11 23:00:00
2,egress,Main Avenue Garage,2019-01-12 00:00:00
2,egress,Main Avenue Garage,2019-01-12 01:00:00
2,egress,Main Avenue Garage,2019-01-12 02:00:00
5,egress,Main Avenue Garage,2019-01-12 03:00:00
1,egress,Main Avenue Garage,2019-01-12 04:00:00
1,egress,Main Avenue Garage,2019-01-12 05:00:00
1,egress,Main Avenue Garage,2019-01-12 06:00:00
5,egress,Main Avenue Garage,2019-01-12 07:00:00
5,egress,Main Avenue Garage,2019-01-12 08:00:00
7,egress,Main Avenue Garage,2019-01-12 09:00:00
19,egress,Main Avenue Garage,2019-01-12 10:00:00
30,egress,Main Avenue Garage,2019-01-12 11:00:00
24,egress,Main Avenue Garage,2019-01-12 12:00:00
23,egress,Main Avenue Garage,2019-01-12 13:00:00
16,egress,Main Avenue Garage,2019-01-12 14:00:00
63,egress,Main Avenue Garage,2019-01-12 15:00:00
32,egress,Main Avenue Garage,2019-01-12 16:00:00
32,egress,Main Avenue Garage,2019-01-12 17:00:00
32,egress,Main Avenue Garage,2019-01-12 18:00:00
14,egress,Main Avenue Garage,2019-01-12 19:00:00
14,egress,Main Avenue Garage,2019-01-12 20:00:00
33,egress,Main Avenue Garage,2019-01-12 21:00:00
29,egress,Main Avenue Garage,2019-01-12 22:00:00
19,egress,Main Avenue Garage,2019-01-12 23:00:00
5,egress,Main Avenue Garage,2019-01-13 00:00:00
2,egress,Main Avenue Garage,2019-01-13 01:00:00
4,egress,Main Avenue Garage,2019-01-13 02:00:00
3,egress,Main Avenue Garage,2019-01-13 03:00:00
0,egress,Main Avenue Garage,2019-01-13 04:00:00
0,egress,Main Avenue Garage,2019-01-13 05:00:00
0,egress,Main Avenue Garage,2019-01-13 06:00:00
0,egress,Main Avenue Garage,2019-01-13 07:00:00
6,egress,Main Avenue Garage,2019-01-13 08:00:00
7,egress,Main Avenue Garage,2019-01-13 09:00:00
63,egress,Main Avenue Garage,2019-01-13 10:00:00
72,egress,Main Avenue Garage,2019-01-13 11:00:00
306,egress,Main Avenue Garage,2019-01-13 12:00:00
22,egress,Main Avenue Garage,2019-01-13 13:00:00
35,egress,Main Avenue Garage,2019-01-13 14:00:00
49,egress,Main Avenue Garage,2019-01-13 15:00:00
30,egress,Main Avenue Garage,2019-01-13 16:00:00
18,egress,Main Avenue Garage,2019-01-13 17:00:00
13,egress,Main Avenue Garage,2019-01-13 18:00:00
15,egress,Main Avenue Garage,2019-01-13 19:00:00
5,egress,Main Avenue Garage,2019-01-13 20:00:00
12,egress,Main Avenue Garage,2019-01-13 21:00:00
15,egress,Main Avenue Garage,2019-01-13 22:00:00
5,egress,Main Avenue Garage,2019-01-13 23:00:00
5,ingress,Main Avenue Garage,2019-01-07 00:00:00
3,ingress,Main Avenue Garage,2019-01-07 01:00:00
2,ingress,Main Avenue Garage,2019-01-07 02:00:00
0,ingress,Main Avenue Garage,2019-01-07 03:00:00
2,ingress,Main Avenue Garage,2019-01-07 04:00:00
10,ingress,Main Avenue Garage,2019-01-07 05:00:00
38,ingress,Main Avenue Garage,2019-01-07 06:00:00
303,ingress,Main Avenue Garage,2019-01-07 07:00:00
748,ingress,Main Avenue Garage,2019-01-07 08:00:00
327,ingress,Main Avenue Garage,2019-01-07 09:00:00
133,ingress,Main Avenue Garage,2019-01-07 10:00:00
95,ingress,Main Avenue Garage,2019-01-07 11:00:00
111,ingress,Main Avenue Garage,2019-01-07 12:00:00
148,ingress,Main Avenue Garage,2019-01-07 13:00:00
108,ingress,Main Avenue Garage,2019-01-07 14:00:00
93,ingress,Main Avenue Garage,2019-01-07 15:00:00
37,ingress,Main Avenue Garage,2019-01-07 16:00:00
27,ingress,Main Avenue Garage,2019-01-07 17:00:00
23,ingress,Main Avenue Garage,2019-01-07 18:00:00
14,ingress,Main Avenue Garage,2019-01-07 19:00:00
14,ingress,Main Avenue Garage,2019-01-07 20:00:00
6,ingress,Main Avenue Garage,2019-01-07 21:00:00
5,ingress,Main Avenue Garage,2019-01-07 22:00:00
4,ingress,Main Avenue Garage,2019-01-07 23:00:00
4,ingress,Main Avenue Garage,2019-01-08 00:00:00
2,ingress,Main Avenue Garage,2019-01-08 01:00:00
2,ingress,Main Avenue Garage,2019-01-08 02:00:00
1,ingress,Main Avenue Garage,2019-01-08 03:00:00
4,ingress,Main Avenue Garage,2019-01-08 04:00:00
6,ingress,Main Avenue Garage,2019-01-08 05:00:00
35,ingress,Main Avenue Garage,2019-01-08 06:00:00
311,ingress,Main Avenue Garage,2019-01-08 07:00:00
783,ingress,Main Avenue Garage,2019-01-08 08:00:00
335,ingress,Main Avenue Garage,2019-01-08 09:00:00
129,ingress,Main Avenue Garage,2019-01-08 10:00:00
91,ingress,Main Avenue Garage,2019-01-08 11:00:00
116,ingress,Main Avenue Garage,2019-01-08 12:00:00
121,ingress,Main Avenue Garage,2019-01-08 13:00:00
86,ingress,Main Avenue Garage,2019-01-08 14:00:00
68,ingress,Main Avenue Garage,2019-01-08 15:00:00
38,ingress,Main Avenue Garage,2019-01-08 16:00:00
32,ingress,Main Avenue Garage,2019-01-08 17:00:00
31,ingress,Main Avenue Garage,2019-01-08 18:00:00
10,ingress,Main Avenue Garage,2019-01-08 19:00:00
11,ingress,Main Avenue Garage,2019-01-08 20:00:00
9,ingress,Main Avenue Garage,2019-01-08 21:00:00
4,ingress,Main Avenue Garage,2019-01-08 22:00:00
4,ingress,Main Avenue Garage,2019-01-08 23:00:00
1,ingress,Main Avenue Garage,2019-01-09 00:00:00
3,ingress,Main Avenue Garage,2019-01-09 01:00:00
1,ingress,Main Avenue Garage,2019-01-09 02:00:00
1,ingress,Main Avenue Garage,2019-01-09 03:00:00
0,ingress,Main Avenue Garage,2019-01-09 04:00:00
11,ingress,Main Avenue Garage,2019-01-09 05:00:00
56,ingress,Main Avenue Garage,2019-01-09 06:00:00
293,ingress,Main Avenue Garage,2019-01-09 07:00:00
777,ingress,Main Avenue Garage,2019-01-09 08:00:00
320,ingress,Main Avenue Garage,2019-01-09 09:00:00
111,ingress,Main Avenue Garage,2019-01-09 10:00:00
77,ingress,Main Avenue Garage,2019-01-09 11:00:00
130,ingress,Main Avenue Garage,2019-01-09 12:00:00
154,ingress,Main Avenue Garage,2019-01-09 13:00:00
97,ingress,Main Avenue Garage,2019-01-09 14:00:00
73,ingress,Main Avenue Garage,2019-01-09 15:00:00
93,ingress,Main Avenue Garage,2019-01-09 16:00:00
118,ingress,Main Avenue Garage,2019-01-09 17:00:00
56,ingress,Main Avenue Garage,2019-01-09 18:00:00
26,ingress,Main Avenue Garage,2019-01-09 19:00:00
11,ingress,Main Avenue Garage,2019-01-09 20:00:00
12,ingress,Main Avenue Garage,2019-01-09 21:00:00
12,ingress,Main Avenue Garage,2019-01-09 22:00:00
3,ingress,Main Avenue Garage,2019-01-09 23:00:00
4,ingress,Main Avenue Garage,2019-01-10 00:00:00
2,ingress,Main Avenue Garage,2019-01-10 01:00:00
3,ingress,Main Avenue Garage,2019-01-10 02:00:00
0,ingress,Main Avenue Garage,2019-01-10 03:00:00
2,ingress,Main Avenue Garage,2019-01-10 04:00:00
13,ingress,Main Avenue Garage,2019-01-10 05:00:00
50,ingress,Main Avenue Garage,2019-01-10 06:00:00
303,ingress,Main Avenue Garage,2019-01-10 07:00:00
926,ingress,Main Avenue Garage,2019-01-10 08:00:00
348,ingress,Main Avenue Garage,2019-01-10 09:00:00
136,ingress,Main Avenue Garage,2019-01-10 10:00:00
104,ingress,Main Avenue Garage,2019-01-10 11:00:00
116,ingress,Main Avenue Garage,2019-01-10 12:00:00
198,ingress,Main Avenue Garage,2019-01-10 13:00:00
99,ingress,Main Avenue Garage,2019-01-10 14:00:00
108,ingress,Main Avenue Garage,2019-01-10 15:00:00
48,ingress,Main Avenue Garage,2019-01-10 16:00:00
62,ingress,Main Avenue Garage,2019-01-10 17:00:00
45,ingress,Main Avenue Garage,2019-01-10 18:00:00
8,ingress,Main Avenue Garage,2019-01-10 19:00:00
10,ingress,Main Avenue Garage,2019-01-10 20:00:00
9,ingress,Main Avenue Garage,2019-01-10 21:00:00
12,ingress,Main Avenue Garage,2019-01-10 22:00:00
5,ingress,Main Avenue Garage,2019-01-10 23:00:00
1,ingress,Main Avenue Garage,2019-01-11 00:00:00
2,ingress,Main Avenue Garage,2019-01-11 01:00:00
2,ingress,Main Avenue Garage,2019-01-11 02:00:00
1,ingress,Main Avenue Garage,2019-01-11 03:00:00
0,ingress,Main Avenue Garage,2019-01-11 04:00:00
6,ingress,Main Avenue Garage,2019-01-11 05:00:00
29,ingress,Main Avenue Garage,2019-01-11 06:00:00
247,ingress,Main Avenue Garage,2019-01-11 07:00:00
528,ingress,Main Avenue Garage,2019-01-11 08:00:00
270,ingress,Main Avenue Garage,2019-01-11 09:00:00
113,ingress,Main Avenue Garage,2019-01-11 10:00:00
125,ingress,Main Avenue Garage,2019-01-11 11:00:00
98,ingress,Main Avenue Garage,2019-01-11 12:00:00
106,ingress,Main Avenue Garage,2019-01-11 13:00:00
85,ingress,Main Avenue Garage,2019-01-11 14:00:00
77,ingress,Main Avenue Garage,2019-01-11 15:00:00
43,ingress,Main Avenue Garage,2019-01-11 16:00:00
37,ingress,Main Avenue Garage,2019-01-11 17:00:00
16,ingress,Main Avenue Garage,2019-01-11 18:00:00
16,ingress,Main Avenue Garage,2019-01-11 19:00:00
14,ingress,Main Avenue Garage,2019-01-11 20:00:00
9,ingress,Main Avenue Garage,2019-01-11 21:00:00
5,ingress,Main Avenue Garage,2019-01-11 22:00:00
11,ingress,Main Avenue Garage,2019-01-11 23:00:00
4,ingress,Main Avenue Garage,2019-01-12 00:00:00
2,ingress,Main Avenue Garage,2019-01-12 01:00:00
4,ingress,Main Avenue Garage,2019-01-12 02:00:00
1,ingress,Main Avenue Garage,2019-01-12 03:00:00
0,ingress,Main Avenue Garage,2019-01-12 04:00:00
0,ingress,Main Avenue Garage,2019-01-12 05:00:00
0,ingress,Main Avenue Garage,2019-01-12 06:00:00
8,ingress,Main Avenue Garage,2019-01-12 07:00:00
13,ingress,Main Avenue Garage,2019-01-12 08:00:00
28,ingress,Main Avenue Garage,2019-01-12 09:00:00
82,ingress,Main Avenue Garage,2019-01-12 10:00:00
28,ingress,Main Avenue Garage,2019-01-12 11:00:00
31,ingress,Main Avenue Garage,2019-01-12 12:00:00
31,ingress,Main Avenue Garage,2019-01-12 13:00:00
27,ingress,Main Avenue Garage,2019-01-12 14:00:00
63,ingress,Main Avenue Garage,2019-01-12 15:00:00
17,ingress,Main Avenue Garage,2019-01-12 16:00:00
13,ingress,Main Avenue Garage,2019-01-12 17:00:00
16,ingress,Main Avenue Garage,2019-01-12 18:00:00
20,ingress,Main Avenue Garage,2019-01-12 19:00:00
8,ingress,Main Avenue Garage,2019-01-12 20:00:00
9,ingress,Main Avenue Garage,2019-01-12 21:00:00
7,ingress,Main Avenue Garage,2019-01-12 22:00:00
9,ingress,Main Avenue Garage,2019-01-12 23:00:00
2,ingress,Main Avenue Garage,2019-01-13 00:00:00
3,ingress,Main Avenue Garage,2019-01-13 01:00:00
1,ingress,Main Avenue Garage,2019-01-13 02:00:00
0,ingress,Main Avenue Garage,2019-01-13 03:00:00
0,ingress,Main Avenue Garage,2019-01-13 04:00:00
1,ingress,Main Avenue Garage,2019-01-13 05:00:00
0,ingress,Main Avenue Garage,2019-01-13 06:00:00
10,ingress,Main Avenue Garage,2019-01-13 07:00:00
54,ingress,Main Avenue Garage,2019-01-13 08:00:00
234,ingress,Main Avenue Garage,2019-01-13 09:00:00
159,ingress,Main Avenue Garage,2019-01-13 10:00:00
23,ingress,Main Avenue Garage,2019-01-13 11:00:00
18,ingress,Main Avenue Garage,2019-01-13 12:00:00
29,ingress,Main Avenue Garage,2019-01-13 13:00:00
49,ingress,Main Avenue Garage,2019-01-13 14:00:00
25,ingress,Main Avenue Garage,2019-01-13 15:00:00
12,ingress,Main Avenue Garage,2019-01-13 16:00:00
14,ingress,Main Avenue Garage,2019-01-13 17:00:00
8,ingress,Main Avenue Garage,2019-01-13 18:00:00
8,ingress,Main Avenue Garage,2019-01-13 19:00:00
7,ingress,Main Avenue Garage,2019-01-13 20:00:00
6,ingress,Main Avenue Garage,2019-01-13 21:00:00
13,ingress,Main Avenue Garage,2019-01-13 22:00:00
4,ingress,Main Avenue Garage,2019-01-13 23:00:00
294,occupancy,Market Square Garage,2019-01-07 00:00:00
294,occupancy,Market Square Garage,2019-01-07 01:00:00
294,occupancy,Market Square Garage,2019-01-07 02:00:00
294,occupancy,Market Square Garage,2019-01-07 03:00:00
294,occupancy,Market Square Garage,2019-01-07 04:00:00
294,occupancy,Market Square Garage,2019-01-07 05:00:00
294,occupancy,Market Square Garage,2019-01-07 06:00:00
294,occupancy,Market Square Garage,2019-01-07 07:00:00
332,occupancy,Market Square Garage,2019-01-07 08:00:00
408,occupancy,Market Square Garage,2019-01-07 09:00:00
447,occupancy,Market Square Garage,2019-01-07 10:00:00
502,occupancy,Market Square Garage,2019-01-07 11:00:00
523,occupancy,Market Square Garage,2019-01-07 12:00:00
523,occupancy,Market Square Garage,2019-01-07 13:00:00
482,occupancy,Market Square Garage,2019-01-07 14:00:00
457,occupancy,Market Square Garage,2019-01-07 15:00:00
440,occupancy,Market Square Garage,2019-01-07 16:00:00
391,occupancy,Market Square Garage,2019-01-07 17:00:00
411,occupancy,Market Square Garage,2019-01-07 18:00:00
434,occupancy,Market Square Garage,2019-01-07 19:00:00
428,occupancy,Market Square Garage,2019-01-07 20:00:00
359,occupancy,Market Square Garage,2019-01-07 21:00:00
294,occupancy,Market Square Garage,2019-01-07 22:00:00
294,occupancy,Market Square Garage,2019-01-07 23:00:00
294,occupancy,Market Square Garage,2019-01-08 00:00:00
294,occupancy,Market Square Garage,2019-01-08 01:00:00
294,occupancy,Market Square Garage,2019-01-08 02:00:00
294,occupancy,Market Square Garage,2019-01-08 03:00:00
294,occupancy,Market Square Garage,2019-01-08 04:00:00
294,occupancy,Market Square Garage,2019-01-08 05:00:00
294,occupancy,Market Square Garage,2019-01-08 06:00:00
294,occupancy,Market Square Garage,2019-01-08 07:00:00
329,occupancy,Market Square Garage,2019-01-08 08:00:00
387,occupancy,Market Square Garage,2019-01-08 09:00:00
447,occupancy,Market Square Garage,2019-01-08 10:00:00
502,occupancy,Market Square Garage,2019-01-08 11:00:00
527,occupancy,Market Square Garage,2019-01-08 12:00:00
526,occupancy,Market Square Garage,2019-01-08 13:00:00
497,occupancy,Market Square Garage,2019-01-08 14:00:00
468,occupancy,Market Square Garage,2019-01-08 15:00:00
456,occupancy,Market Square Garage,2019-01-08 16:00:00
442,occupancy,Market Square Garage,2019-01-08 17:00:00
547,occupancy,Market Square Garage,2019-01-08 18:00:00
564,occupancy,Market Square Garage,2019-01-08 19:00:00
563,occupancy,Market Square Garage,2019-01-08 20:00:00
472,occupancy,Market Square Garage,2019-01-08 21:00:00
410,occupancy,Market Square Garage,2019-01-08 22:00:00
294,occupancy,Market Square Garage,2019-01-08 23:00:00
294,occupancy,Market Square Garage,2019-01-09 00:00:00
294,occupancy,Market Square Garage,2019-01-09 01:00:00
294,occupancy,Market Square Garage,2019-01-09 02:00:00
294,occupancy,Market Square Garage,2019-01-09 03:00:00
294,occupancy,Market Square Garage,2019-01-09 04:00:00
294,occupancy,Market Square Garage,2019-01-09 05:00:00
294,occupancy,Market Square Garage,2019-01-09 06:00:00
294,occupancy,Market Square Garage,2019-01-09 07:00:00
361,occupancy,Market Square Garage,2019-01-09 08:00:00
403,occupancy,Market Square Garage,2019-01-09 09:00:00
453,occupancy,Market Square Garage,2019-01-09 10:00:00
511,occupancy,Market Square Garage,2019-01-09 11:00:00
528,occupancy,Market Square Garage,2019-01-09 12:00:00
529,occupancy,Market Square Garage,2019-01-09 13:00:00
507,occupancy,Market Square Garage,2019-01-09 14:00:00
467,occupancy,Market Square Garage,2019-01-09 15:00:00
441,occupancy,Market Square Garage,2019-01-09 16:00:00
451,occupancy,Market Square Garage,2019-01-09 17:00:00
585,occupancy,Market Square Garage,2019-01-09 18:00:00
605,occupancy,Market Square Garage,2019-01-09 19:00:00
600,occupancy,Market Square Garage,2019-01-09 20:00:00
510,occupancy,Market Square Garage,2019-01-09 21:00:00
380,occupancy,Market Square Garage,2019-01-09 22:00:00
294,occupancy,Market Square Garage,2019-01-09 23:00:00
294,occupancy,Market Square Garage,2019-01-10 00:00:00
294,occupancy,Market Square Garage,2019-01-10 01:00:00
294,occupancy,Market Square Garage,2019-01-10 02:00:00
294,occupancy,Market Square Garage,2019-01-10 03:00:00
294,occupancy,Market Square Garage,2019-01-10 04:00:00
294,occupancy,Market Square Garage,2019-01-10 05:00:00
294,occupancy,Market Square Garage,2019-01-10 06:00:00
294,occupancy,Market Square Garage,2019-01-10 07:00:00
376,occupancy,Market Square Garage,2019-01-10 08:00:00
434,occupancy,Market Square Garage,2019-01-10 09:00:00
443,occupancy,Market Square Garage,2019-01-10 10:00:00
498,occupancy,Market Square Garage,2019-01-10 11:00:00
544,occupancy,Market Square Garage,2019-01-10 12:00:00
541,occupancy,Market Square Garage,2019-01-10 13:00:00
525,occupancy,Market Square Garage,2019-01-10 14:00:00
529,occupancy,Market Square Garage,2019-01-10 15:00:00
558,occupancy,Market Square Garage,2019-01-10 16:00:00
638,occupancy,Market Square Garage,2019-01-10 17:00:00
649,occupancy,Market Square Garage,2019-01-10 18:00:00
645,occupancy,Market Square Garage,2019-01-10 19:00:00
603,occupancy,Market Square Garage,2019-01-10 20:00:00
527,occupancy,Market Square Garage,2019-01-10 21:00:00
370,occupancy,Market Square Garage,2019-01-10 22:00:00
294,occupancy,Market Square Garage,2019-01-10 23:00:00
294,occupancy,Market Square Garage,2019-01-11 00:00:00
294,occupancy,Market Square Garage,2019-01-11 01:00:00
294,occupancy,Market Square Garage,2019-01-11 02:00:00
294,occupancy,Market Square Garage,2019-01-11 03:00:00
294,occupancy,Market Square Garage,2019-01-11 04:00:00
294,occupancy,Market Square Garage,2019-01-11 05:00:00
294,occupancy,Market Square Garage,2019-01-11 06:00:00
294,occupancy,Market Square Garage,2019-01-11 07:00:00
335,occupancy,Market Square Garage,2019-01-11 08:00:00
414,occupancy,Market Square Garage,2019-01-11 09:00:00
480,occupancy,Market Square Garage,2019-01-11 10:00:00
534,occupancy,Market Square Garage,2019-01-11 11:00:00
592,occupancy,Market Square Garage,2019-01-11 12:00:00
586,occupancy,Market Square Garage,2019-01-11 13:00:00
560,occupancy,Market Square Garage,2019-01-11 14:00:00
528,occupancy,Market Square Garage,2019-01-11 15:00:00
496,occupancy,Market Square Garage,2019-01-11 16:00:00
623,occupancy,Market Square Garage,2019-01-11 17:00:00
669,occupancy,Market Square Garage,2019-01-11 18:00:00
659,occupancy,Market Square Garage,2019-01-11 19:00:00
644,occupancy,Market Square Garage,2019-01-11 20:00:00
616,occupancy,Market Square Garage,2019-01-11 21:00:00
539,occupancy,Market Square Garage,2019-01-11 22:00:00
433,occupancy,Market Square Garage,2019-01-11 23:00:00
328,occupancy,Market Square Garage,2019-01-12 00:00:00
294,occupancy,Market Square Garage,2019-01-12 01:00:00
294,occupancy,Market Square Garage,2019-01-12 02:00:00
294,occupancy,Market Square Garage,2019-01-12 03:00:00
294,occupancy,Market Square Garage,2019-01-12 04:00:00
294,occupancy,Market Square Garage,2019-01-12 05:00:00
294,occupancy,Market Square Garage,2019-01-12 06:00:00
294,occupancy,Market Square Garage,2019-01-12 07:00:00
307,occupancy,Market Square Garage,2019-01-12 08:00:00
336,occupancy,Market Square Garage,2019-01-12 09:00:00
397,occupancy,Market Square Garage,2019-01-12 10:00:00
531,occupancy,Market Square Garage,2019-01-12 11:00:00
631,occupancy,Market Square Garage,2019-01-12 12:00:00
652,occupancy,Market Square Garage,2019-01-12 13:00:00
650,occupancy,Market Square Garage,2019-01-12 14:00:00
615,occupancy,Market Square Garage,2019-01-12 15:00:00
623,occupancy,Market Square Garage,2019-01-12 16:00:00
631,occupancy,Market Square Garage,2019-01-12 17:00:00
651,occupancy,Market Square Garage,2019-01-12 18:00:00
630,occupancy,Market Square Garage,2019-01-12 19:00:00
642,occupancy,Market Square Garage,2019-01-12 20:00:00
613,occupancy,Market Square Garage,2019-01-12 21:00:00
596,occupancy,Market Square Garage,2019-01-12 22:00:00
502,occupancy,Market Square Garage,2019-01-12 23:00:00
419,occupancy,Market Square Garage,2019-01-13 00:00:00
382,occupancy,Market Square Garage,2019-01-13 01:00:00
309,occupancy,Market Square Garage,2019-01-13 02:00:00
294,occupancy,Market Square Garage,2019-01-13 03:00:00
294,occupancy,Market Square Garage,2019-01-13 04:00:00
294,occupancy,Market Square Garage,2019-01-13 05:00:00
294,occupancy,Market Square Garage,2019-01-13 06:00:00
294,occupancy,Market Square Garage,2019-01-13 07:00:00
294,occupancy,Market Square Garage,2019-01-13 08:00:00
294,occupancy,Market Square Garage,2019-01-13 09:00:00
328,occupancy,Market Square Garage,2019-01-13 10:00:00
418,occupancy,Market Square Garage,2019-01-13 11:00:00
533,occupancy,Market Square Garage,2019-01-13 12:00:00
570,occupancy,Market Square Garage,2019-01-13 13:00:00
575,occupancy,Market Square Garage,2019-01-13 14:00:00
526,occupancy,Market Square Garage,2019-01-13 15:00:00
430,occupancy,Market Square Garage,2019-01-13 16:00:00
504,occupancy,Market Square Garage,2019-01-13 17:00:00
549,occupancy,Market Square Garage,2019-01-13 18:00:00
531,occupancy,Market Square Garage,2019-01-13 19:00:00
472,occupancy,Market Square Garage,2019-01-13 20:00:00
382,occupancy,Market Square Garage,2019-01-13 21:00:00
316,occupancy,Market Square Garage,2019-01-13 22:00:00
294,occupancy,Market Square Garage,2019-01-13 23:00:00
558,vacancy,Market Square Garage,2019-01-07 00:00:00
562,vacancy,Market Square Garage,2019-01-07 01:00:00
567,vacancy,Market Square Garage,2019-01-07 02:00:00
568,vacancy,Market Square Garage,2019-01-07 03:00:00
567,vacancy,Market Square Garage,2019-01-07 04:00:00
566,vacancy,Market Square Garage,2019-01-07 05:00:00
563,vacancy,Market Square Garage,2019-01-07 06:00:00
545,vacancy,Market Square Garage,2019-01-07 07:00:00
496,vacancy,Market Square Garage,2019-01-07 08:00:00
464,vacancy,Market Square Garage,2019-01-07 09:00:00
425,vacancy,Market Square Garage,2019-01-07 10:00:00
375,vacancy,Market Square Garage,2019-01-07 11:00:00
342,vacancy,Market Square Garage,2019-01-07 12:00:00
342,vacancy,Market Square Garage,2019-01-07 13:00:00
342,vacancy,Market Square Garage,2019-01-07 14:00:00
342,vacancy,Market Square Garage,2019-01-07 15:00:00
345,vacancy,Market Square Garage,2019-01-07 16:00:00
342,vacancy,Market Square Garage,2019-01-07 17:00:00
342,vacancy,Market Square Garage,2019-01-07 18:00:00
342,vacancy,Market Square Garage,2019-01-07 19:00:00
364,vacancy,Market Square Garage,2019-01-07 20:00:00
425,vacancy,Market Square Garage,2019-01-07 21:00:00
486,vacancy,Market Square Garage,2019-01-07 22:00:00
516,vacancy,Market Square Garage,2019-01-07 23:00:00
536,vacancy,Market Square Garage,2019-01-08 00:00:00
544,vacancy,Market Square Garage,2019-01-08 01:00:00
547,vacancy,Market Square Garage,2019-01-08 02:00:00
553,vacancy,Market Square Garage,2019-01-08 03:00:00
552,vacancy,Market Square Garage,2019-01-08 04:00:00
553,vacancy,Market Square Garage,2019-01-08 05:00:00
